,timestamp,prices,total_volume,market_caps,Vol_Mcap_ratio,Open,High,Low,Close,Volume,Close Time,Date,moving_avg_Vol_MCap,Un_Norm_Vol_MCap,Heiken_color,Greater,Slope,Pivot
0,1609459200000.0,3.050558433132955,13046334.925873917,105246718.48447692,0.12395954110244445,3.0563,3.2503,3.0468,3.2205,343879.24,1609545599999.0,2021-01-01,,,green,,,
1,1609545600000.0,3.2243730456809025,19567249.470260847,111582354.60128802,0.17536150352965377,3.2199,3.2253,3.0003,3.1085,194395.43,1609631999999.0,2021-01-02,,,green,1.0,-3.48,
2,1609632000000.0,3.1049479301733904,16445049.751402097,107660698.64011203,0.15274886712721952,3.1085,3.2103,2.96,3.0597,356059.18,1609718399999.0,2021-01-03,,,red,,-1.57,
3,1609718400000.0,3.0615731258890175,18532569.473615564,106307391.43365118,0.17433001810774518,3.0597,3.4338,3.0575,3.3395,577711.28,1609804799999.0,2021-01-04,,,green,1.0,9.14,
4,1609804800000.0,3.256908826040597,27969795.906443033,112683143.70684992,0.24821632576392855,3.3388,3.4223,3.1789,3.3004,393143.89,1609891199999.0,2021-01-05,,,green,1.0,-1.17,
5,1609891200000.0,3.316322553755142,25950829.98304253,114538502.90947522,0.22656861512807275,3.3034,3.6,3.2893,3.4719,426940.68,1609977599999.0,2021-01-06,,,green,,5.2,
6,1609977600000.0,3.4876546235200276,34223018.88899556,120821740.54268833,0.2832521592163622,3.4719,3.8377,3.3,3.4707,741165.13,1610063999999.0,2021-01-07,,,green,1.0,-0.03,
7,1610064000000.0,3.4655536736757586,49346694.93517133,119637566.43832985,0.41246822719858905,3.4711,3.5967,3.0991,3.2971,412260.32,1610150399999.0,2021-01-08,,,red,1.0,-5.0,
8,1610150400000.0,3.367066614975659,33968874.82708336,116787848.54701315,0.29085966776251665,3.2971,3.6824,3.1999,3.4863,770208.35,1610236799999.0,2021-01-09,,,green,,5.74,
9,1610236800000.0,3.508805971579278,39775978.31528296,121211289.32030715,0.32815407325775464,3.4863,3.9434,3.3801,3.8196,540460.15,1610323199999.0,2021-01-10,,,green,1.0,9.56,top
10,1610323200000.0,3.80694118100874,44910771.30460452,132368564.67162818,0.3392857769215554,3.826,3.8461,3.0259,3.342,516383.64,1610409599999.0,2021-01-11,,,red,,-12.5,
11,1610409600000.0,3.350149455436674,45666965.765749425,116809883.97914095,0.3909512124325395,3.342,3.3642,3.0251,3.1671,438162.58,1610495999999.0,2021-01-12,,,red,1.0,-5.23,bottom
12,1610496000000.0,3.1488785511005823,34548196.91832011,108722312.48485298,0.31776547176673886,3.1556,3.35,3.0437,3.2875,309284.33,1610582399999.0,2021-01-13,,,red,,3.8,
13,1610582400000.0,3.3066240357546013,29557198.962926902,114556879.5205912,0.25801330384190585,3.2907,3.5,3.1747,3.2799,378650.66,1610668799999.0,2021-01-14,0.26585248308264475,,green,,-0.23,
14,1610668800000.0,3.2687266606911454,28111016.59247166,112788110.02016476,0.2492374115272066,3.2799,3.5761,3.1,3.3493,822544.44,1610755199999.0,2021-01-15,0.2748009023986992,,green,,2.12,
15,1610755200000.0,3.332699024494564,44549842.50017264,115483105.50158647,0.3857693496089835,3.3458,3.65,3.3431,3.4984,609461.76,1610841599999.0,2021-01-16,0.28983003426150844,,green,1.0,4.45,
16,1610841600000.0,3.505053702695685,40378840.27907899,121444204.39675379,0.33248882052175,3.5027,5.2894,3.4241,4.8616,3878328.75,1610927999999.0,2021-01-17,0.30266860236111776,,green,,38.97,top
17,1610928000000.0,4.804422949955468,143382675.91371012,172241403.60899502,0.8324518548351065,4.8569,5.0309,4.1515,4.2703,1463948.48,1611014399999.0,2021-01-18,0.3496773049845007,,green,1.0,-12.16,
18,1611014400000.0,4.35443049771951,72162803.50911348,150770101.81260437,0.47862807440964844,4.2703,4.4145,4.0,4.0005,725876.13,1611100799999.0,2021-01-19,0.3661352870306236,,red,,-6.32,
19,1611100800000.0,3.9978621150715616,47073701.81211262,139334790.10296056,0.3378460022606544,4.0005,4.1753,3.6884,4.0116,622489.52,1611187199999.0,2021-01-20,0.374083671825808,,red,,0.28,
