,timestamp,prices,total_volume,market_caps,Vol_Mcap_ratio,Open,High,Low,Close,Volume,Close Time,Date,moving_avg_Vol_MCap,Un_Norm_Vol_MCap,Heiken_color,Greater,Slope,Pivot
0,1609459200000.0,1.5158074963117758,17111375.741750743,69766796.8517985,0.24526531980677616,1.5088,1.86,1.499,1.8421,4421991.45,1609545599999.0,2021-01-01,,,green,,,
1,1609545600000.0,1.8411408764785613,32991393.10011804,86318139.65505527,0.3822069524662871,1.8421,2.0,1.7116,1.7999,5253819.62,1609631999999.0,2021-01-02,,,green,1.0,-2.29,
2,1609632000000.0,1.802628913180411,41366106.07008067,84086466.39653847,0.491947251951398,1.7998,2.38,1.7973,2.1779,8318341.13,1609718399999.0,2021-01-03,,,green,1.0,21.0,
3,1609718400000.0,2.14770799035378,71243785.08334851,99775343.80647424,0.7140419903892692,2.1789,2.4989,1.86,2.4909,7800814.8,1609804799999.0,2021-01-04,,,green,1.0,14.37,
4,1609804800000.0,2.4217846067950366,74768826.60691226,111799126.97201678,0.6687782689539858,2.4911,2.5093,2.0621,2.1636,6702006.99,1609891199999.0,2021-01-05,,,green,,-13.14,
5,1609891200000.0,2.1618689571522256,65041612.88843685,100329573.08891995,0.6482795738679348,2.1636,2.189,1.9017,1.9414,8451529.47,1609977599999.0,2021-01-06,,,red,,-10.27,
6,1609977600000.0,1.9231854639663055,66770224.861168616,89806036.82660183,0.7434937251500037,1.9404,2.65,1.9214,2.3635,30861006.24,1610063999999.0,2021-01-07,,,green,1.0,21.74,
7,1610064000000.0,2.3674092848829695,219251174.2197483,617487734.823374,0.3550696829346138,2.3655,3.8,2.175,3.2214,29866396.67,1610150399999.0,2021-01-08,,,green,,36.3,
8,1610150400000.0,3.2344821232005927,286755149.1133893,832993617.4072843,0.3442465141640853,3.212,3.6998,2.93,3.3829,9881188.65,1610236799999.0,2021-01-09,,,green,,5.01,
9,1610236800000.0,3.3885883690214627,120168621.41585141,895647361.5109031,0.13416957005615937,3.3734,3.7517,3.1556,3.449,5819813.51,1610323199999.0,2021-01-10,,,green,,1.95,
10,1610323200000.0,3.4737322317991124,80904486.74204415,912330458.1173432,0.0886789277089314,3.4455,3.5282,2.5795,3.1016,8755693.07,1610409599999.0,2021-01-11,,,red,,-10.07,
11,1610409600000.0,3.1076274895234994,106045335.58882752,817258464.2688268,0.12975740261522117,3.1016,3.88,3.058,3.6354,7075911.68,1610495999999.0,2021-01-12,,,green,1.0,17.21,top
12,1610496000000.0,3.58676467736862,97551374.06150249,938493137.5207736,0.10394468554048769,3.6354,3.637,3.2633,3.5242,5123655.8,1610582399999.0,2021-01-13,,,green,,-3.06,
13,1610582400000.0,3.520762208941768,75016318.35179248,921726565.2583522,0.08138673786706586,3.5243,3.5955,3.1814,3.2921,6422109.73,1610668799999.0,2021-01-14,0.3665190431051585,,red,,-6.59,
14,1610668800000.0,3.2781934892090505,76404702.33595315,859145982.5611855,0.08893098947885944,3.2921,3.4489,2.9618,3.2475,4812542.83,1610755199999.0,2021-01-15,0.35535230522459305,,red,,-1.35,bottom
15,1610755200000.0,3.2557793953909067,58075508.18361369,854734765.1596448,0.0679456488151228,3.2479,3.7081,3.2463,3.4247,8562549.63,1610841599999.0,2021-01-16,0.33290506924950986,,green,,5.46,
16,1610841600000.0,3.451865500376336,99803415.70677254,904006570.0309957,0.1104012061586572,3.4251,3.9876,3.3,3.8268,8531899.81,1610927999999.0,2021-01-17,0.3056517802643141,,green,1.0,11.74,top
17,1610928000000.0,3.81598415593309,93623327.60068645,1017470477.7839756,0.09201576816714686,3.8243,4.17,3.6167,3.7868,6226924.77,1611014399999.0,2021-01-18,0.2612213358198768,,green,,-1.05,
18,1611014400000.0,3.7751466399459668,92855359.6361952,987108914.5515286,0.09406799823946682,3.7873,4.0498,3.6,3.6287,4768719.77,1611100799999.0,2021-01-19,0.22017060219741116,,green,,-4.18,
19,1611100800000.0,3.641431311969665,70082464.78928855,953132372.6214266,0.07352857462656398,3.6288,3.7413,3.34,3.7166,4801640.28,1611187199999.0,2021-01-20,0.1791169593944561,,red,,2.42,
20,1611187200000.0,3.729115837327082,58455688.05431196,973442831.7891594,0.06005045817315447,3.7199,3.7411,2.9717,2.9899,4385838.62,1611273599999.0,2021-01-21,0.13029958318182402,,red,,-19.55,bottom
21,1611273600000.0,2.9988114745903562,56210951.531339064,786986237.3494189,0.07142558390939385,2.9893,3.4992,2.5295,3.3352,6481502.65,1611359999999.0,2021-01-22,0.11003929039430829,,red,1.0,11.55,
22,1611360000000.0,3.341360079142882,78912922.70962742,870802220.8670269,0.09062094792438244,3.3302,3.6,3.3056,3.5079,2269454.7,1611446399999.0,2021-01-23,0.09192317852004381,,green,1.0,5.18,
23,1611446400000.0,3.5015683031312848,34563933.459064916,910358037.3778708,0.03796740627305314,3.5018,3.79,3.4781,3.6278,2457759.67,1611532799999.0,2021-01-24,0.08505159539267908,,green,,3.42,
24,1611532800000.0,3.63170707484897,39857016.48670482,946423915.3825785,0.04211328120400802,3.6287,3.9928,3.4398,3.7038,6791542.33,1611619199999.0,2021-01-25,0.08172547778518456,,green,1.0,2.09,
25,1611619200000.0,3.7139996330041947,102071940.74413401,970376773.8007468,0.10518794709434487,3.7036,4.097,3.6478,4.041,6618303.9,1611705599999.0,2021-01-26,0.07997051667655053,,green,1.0,9.1,
26,1611705600000.0,4.032884053809296,99915130.853126,1054703273.4109547,0.09473292950916543,4.0418,4.0422,3.5114,3.675,2491757.82,1611791999999.0,2021-01-27,0.07931253410288466,,green,,-9.06,
27,1611792000000.0,3.699511535159664,41769652.736767605,965216149.5931334,0.0432749211193521,3.664,3.96,3.6,3.81,2055425.01,1611878399999.0,2021-01-28,0.07659026147804796,,red,,3.67,
