,timestamp,prices,total_volume,market_caps,Vol_Mcap_ratio,Open,High,Low,Close,Volume,Close Time,Date,moving_avg_Vol_MCap,Un_Norm_Vol_MCap,Heiken_color,Greater,Slope,Pivot
0,1639094400000.0,21.186923013697786,14483307.932505641,757460174.5136535,0.019120883737293537,21.456,24.38,18.784,19.576,248883.5,1639180799999.0,2021-12-10,,,red,,,
1,1639180800000.0,19.702606397111918,17460584.145732656,704305964.3223952,0.024791191655648248,19.657,20.4,18.9,19.55,22034.0,1639267199999.0,2021-12-11,,,red,1.0,-0.13,
2,1639267200000.0,19.486808445567586,2231424.9072220237,693155349.0178033,0.0032192277104749153,19.549,19.575,17.601,18.546,54405.4,1639353599999.0,2021-12-12,,,red,,-5.14,
3,1639353600000.0,18.338935559178736,7268148.759230075,653424580.665812,0.01112316397987988,18.54,18.734,17.505,17.575,28928.6,1639439999999.0,2021-12-13,,,red,1.0,-5.24,
4,1639440000000.0,17.671367348537895,2896494.906716615,630657219.8280461,0.004592819705618162,17.601,18.135,17.002,17.275,18780.1,1639526399999.0,2021-12-14,,,red,,-1.71,
5,1639526400000.0,17.124522418619062,3581131.6373286294,609658998.3163737,0.005873991275808666,17.198,17.518,16.485,16.916,12833.0,1639612799999.0,2021-12-15,,,red,1.0,-2.08,
6,1639612800000.0,16.852913342387264,2222902.808136586,600257085.9170707,0.0037032512573182586,16.918,17.278,16.176,16.426,16177.9,1639699199999.0,2021-12-16,,,red,,-2.9,
7,1639699200000.0,16.33474784722855,1959335.7248946412,580991353.9236287,0.003372400831204445,16.426,17.454,15.12,15.375,24309.2,1639785599999.0,2021-12-17,,,red,,-6.4,
8,1639785600000.0,15.48949038763133,1759613.9013237357,552617504.258363,0.0031841443453464527,15.537,15.588,13.348,14.001,141253.2,1639871999999.0,2021-12-18,,,red,,-8.94,
9,1639872000000.0,14.051414930617108,7401968.4909400195,500963701.3247195,0.014775458723589516,14.001,14.923,13.939,14.414,55647.0,1639958399999.0,2021-12-19,,,red,1.0,2.95,
10,1639958400000.0,14.379895672336247,2618702.085311914,511530638.1425019,0.005119345528981584,14.409,14.77,13.751,13.958,59548.6,1640044799999.0,2021-12-20,,,red,,-3.16,bottom
11,1640044800000.0,13.972848009907805,2313534.05617569,498771655.00421315,0.004638463378910631,13.905,18.89,13.763,17.289,372908.0,1640131199999.0,2021-12-21,,,green,,23.86,
12,1640131200000.0,17.297707274425683,15378780.60403967,617617992.798399,0.02490014990392219,17.297,18.926,17.037,18.018,286360.6,1640217599999.0,2021-12-22,,,green,1.0,4.22,
13,1640217600000.0,18.01810515033036,11136486.560256869,642074042.2496166,0.017344551916844787,18.016,20.75,17.829,20.162,140041.3,1640303999999.0,2021-12-23,0.010411360282202948,,green,,11.9,
14,1640304000000.0,20.277587858599308,6911953.62476639,722743326.2327518,0.009563496989718959,20.175,22.95,20.001,21.2,98342.9,1640390399999.0,2021-12-24,0.009728689800233335,,green,,5.15,
15,1640390400000.0,21.32672015209167,5420785.128896493,760043094.429928,0.007132207592731785,21.198,22.061,20.092,20.413,70944.8,1640476799999.0,2021-12-25,0.008467333795739303,,green,,-3.71,
16,1640476800000.0,20.467068216864313,3552055.7947692834,730274611.9684392,0.004864000112498495,20.412,20.74,19.996,20.503,35300.7,1640563199999.0,2021-12-26,0.008584817538740987,,green,,0.44,
17,1640563200000.0,20.49181082479763,2253252.550313081,730738562.8288928,0.0030835276320851494,20.431,25.745,20.122,23.694,262356.6,1640649599999.0,2021-12-27,0.00801055779961279,,green,,15.56,
18,1640649600000.0,23.3642369853039,13604859.903298175,833324163.278918,0.01632601153645482,23.764,25.998,22.001,22.148,247442.5,1640735999999.0,2021-12-28,0.008848642930386839,,green,1.0,-6.52,
19,1640736000000.0,22.105326039015864,16446711.084536241,794348546.9320241,0.02070465307459505,22.109,27.9,21.632,26.175,329774.9,1640822399999.0,2021-12-29,0.009907975916014439,,green,1.0,18.18,
20,1640822400000.0,26.573288451114024,22968531.22490025,951924700.0175916,0.02412851691365482,26.272,34.0,25.491,30.0,1388773.8,1640908799999.0,2021-12-30,0.01136692346289562,,green,1.0,14.61,
21,1640908800000.0,29.72614092690377,86347843.4071367,1049812950.0486774,0.08225069370989654,29.964,43.899,29.702,39.158,1007001.7,1640995199999.0,2021-12-31,0.017001087239945055,,green,1.0,30.53,top
22,1640995200000.0,38.68689877330683,69389063.3666692,1370682956.651253,0.05062371501006711,39.154,41.0,34.666,36.716,374863.5,1641081599999.0,2022-01-01,0.02038962800171082,,green,,-6.24,
23,1641081600000.0,37.27047757406026,28733787.440890208,1328754314.8115122,0.021624605181407203,36.778,37.1,34.721,35.05,141541.8,1641167999999.0,2022-01-02,0.020878852748697795,,green,,-4.54,
24,1641168000000.0,35.085420233004164,9910540.37869551,1251879823.7018166,0.007916526962939605,35.05,35.283,31.564,32.81,183735.5,1641254399999.0,2022-01-03,0.021078651422551938,,red,,-6.39,
25,1641254400000.0,32.850773391622006,12071887.828961894,1171244654.1991875,0.01030688830525829,32.815,42.499,32.431,37.844,587646.1,1641340799999.0,2022-01-04,0.021483538917291056,,green,1.0,15.34,
26,1641340800000.0,37.776985150436786,40735160.12516079,1360452379.8190734,0.02994236382649289,37.843,39.0,34.0,34.447,258117.4,1641427199999.0,2022-01-05,0.021843697054617535,,green,1.0,-8.98,
27,1641427200000.0,35.04154822241411,16928757.46394186,1249412169.8057714,0.013549377757840745,34.432,37.064,32.233,34.496,286163.0,1641513599999.0,2022-01-06,0.021572613186117248,,red,,0.14,
28,1641513600000.0,34.17670123383031,18161767.630051237,1219246517.7597141,0.014895894608271917,34.506,39.675,34.099,38.277,512155.6,1641599999999.0,2022-01-07,0.021953498730299604,,green,,10.96,
29,1641600000000.0,38.28805662494651,35193246.58862906,1365762403.75937,0.025768205722867196,38.292,42.0,37.2,38.1,289016.9,1641686399999.0,2022-01-08,0.023284641453880702,,green,1.0,-0.46,
